Epoch, Total loss, Total S1, Total S2, DPA NRGY, DPA s1, DPA s2, LM NRGY, LM s1, LM s1 
Train 111, 24.5068, 48.7886, 48.5635, 6.6932, 13.3864, 13.3865, 17.8137, 35.4022, 35.1770
Test 111, 43.6613, 68.1649, 49.0072, 6.9137, 13.6071, 13.3866, 36.7476, 54.5578, 35.6205 
Train 112, 24.5300, 48.7553, 48.4506, 6.6993, 13.3707, 13.3430, 17.8308, 35.3846, 35.1076
Test 112, 43.6719, 68.1981, 49.0524, 6.8865, 13.6104, 13.4478, 36.7854, 54.5877, 35.6046 
Train 113, 24.4862, 48.7580, 48.5438, 6.6895, 13.3727, 13.3665, 17.7967, 35.3853, 35.1773
Test 113, 43.3317, 67.7572, 48.8510, 6.8395, 13.5328, 13.3865, 36.4921, 54.2244, 35.4645 
Train 114, 24.4903, 48.7669, 48.5531, 6.6863, 13.3755, 13.3784, 17.8040, 35.3914, 35.1747
Test 114, 42.7131, 67.1459, 48.8655, 6.8206, 13.5185, 13.3959, 35.8925, 53.6274, 35.4697 
Train 115, 24.4759, 48.7472, 48.5426, 6.6881, 13.3796, 13.3831, 17.7878, 35.3676, 35.1595
Test 115, 42.5225, 66.8998, 48.7546, 6.8551, 13.5633, 13.4165, 35.6675, 53.3366, 35.3381 
Train 116, 24.4768, 48.7302, 48.5068, 6.6907, 13.3796, 13.3778, 17.7861, 35.3507, 35.1291
Test 116, 42.4836, 66.7962, 48.6252, 6.8294, 13.5392, 13.4196, 35.6542, 53.2570, 35.2056 
Train 117, 24.4861, 48.7290, 48.4857, 6.6833, 13.3718, 13.3770, 17.8029, 35.3572, 35.1087
Test 117, 42.6017, 66.8355, 48.4676, 6.8188, 13.5440, 13.4504, 35.7829, 53.2915, 35.0172 
Train 118, 24.5097, 48.6424, 48.2653, 6.6859, 13.3719, 13.3720, 17.8239, 35.2705, 34.8932
Test 118, 42.9599, 67.2828, 48.6459, 6.8462, 13.5301, 13.3680, 36.1137, 53.7527, 35.2780 
Train 119, 24.4718, 48.6701, 48.3966, 6.6873, 13.3609, 13.3473, 17.7845, 35.3091, 35.0493
Test 119, 43.3050, 67.6858, 48.7616, 6.8616, 13.5526, 13.3819, 36.4434, 54.1333, 35.3797 
Train 120, 24.4611, 48.6334, 48.3446, 6.6908, 13.3564, 13.3312, 17.7704, 35.2770, 35.0133
Test 120, 43.2705, 67.6716, 48.8021, 6.8526, 13.5589, 13.4126, 36.4179, 54.1127, 35.3895 
Train 121, 24.4210, 48.6331, 48.4242, 6.6811, 13.3642, 13.3661, 17.7399, 35.2689, 35.0580
Test 121, 43.5428, 67.9454, 48.8052, 6.8660, 13.5791, 13.4262, 36.6769, 54.3664, 35.3791 
Train 122, 24.4081, 48.5412, 48.2662, 6.6806, 13.3699, 13.3785, 17.7275, 35.1713, 34.8876
Test 122, 43.4187, 67.8089, 48.7805, 6.8404, 13.5132, 13.3456, 36.5783, 54.2958, 35.4349 
Train 123, 24.3281, 48.4874, 48.3187, 6.6707, 13.3398, 13.3383, 17.6574, 35.1476, 34.9804
Test 123, 43.6864, 68.0557, 48.7387, 6.8931, 13.5597, 13.3332, 36.7933, 54.4961, 35.4055 
Train 124, 24.3203, 48.4344, 48.2282, 6.6697, 13.3283, 13.3171, 17.6506, 35.1062, 34.9111
Test 124, 43.7251, 68.1019, 48.7538, 6.8542, 13.5159, 13.3234, 36.8708, 54.5860, 35.4304 
Train 125, 24.2680, 48.3839, 48.2318, 6.6620, 13.3081, 13.2923, 17.6060, 35.0758, 34.9395
Test 125, 43.8877, 68.2574, 48.7394, 6.8280, 13.4962, 13.3362, 37.0597, 54.7613, 35.4031 
Train 126, 24.2306, 48.2296, 47.9981, 6.6590, 13.3047, 13.2913, 17.5716, 34.9250, 34.7068
Test 126, 43.7607, 67.8799, 48.2384, 6.8245, 13.4836, 13.3181, 36.9361, 54.3963, 34.9203 
Train 127, 24.2065, 48.1324, 47.8518, 6.6527, 13.3050, 13.3045, 17.5538, 34.8274, 34.5473
Test 127, 43.5951, 67.7093, 48.2284, 6.8267, 13.4890, 13.3245, 36.7684, 54.2203, 34.9039 
Train 128, 24.1885, 48.1898, 48.0026, 6.6516, 13.3094, 13.3155, 17.5368, 34.8804, 34.6871
Test 128, 42.8277, 66.8710, 48.0865, 6.7986, 13.4714, 13.3457, 36.0292, 53.3995, 34.7408 
Train 129, 24.1777, 48.1432, 47.9311, 6.6534, 13.2994, 13.2921, 17.5243, 34.8438, 34.6390
Test 129, 42.4175, 66.3805, 47.9261, 6.7857, 13.4607, 13.3500, 35.6317, 52.9198, 34.5761 
Train 130, 24.1515, 48.0681, 47.8332, 6.6509, 13.2823, 13.2629, 17.5006, 34.7858, 34.5703
Test 130, 42.2912, 66.1431, 47.7037, 6.7742, 13.4446, 13.3409, 35.5171, 52.6985, 34.3629 
Train 131, 24.1178, 47.9414, 47.6472, 6.6502, 13.2991, 13.2979, 17.4676, 34.6423, 34.3493
Test 131, 42.3541, 66.1618, 47.6155, 6.7782, 13.4389, 13.3214, 35.5759, 52.7229, 34.2941 
Train 132, 24.0802, 47.9210, 47.6814, 6.6445, 13.2890, 13.2889, 17.4357, 34.6320, 34.3925
Test 132, 42.5493, 66.4027, 47.7070, 6.7890, 13.4360, 13.2941, 35.7603, 52.9667, 34.4128 
Train 133, 24.1126, 48.0185, 47.8118, 6.6541, 13.2939, 13.2797, 17.4586, 34.7246, 34.5321
Test 133, 42.4704, 66.4719, 48.0031, 6.8616, 13.5110, 13.2988, 35.6088, 52.9610, 34.7043 
Train 134, 24.1213, 48.0919, 47.9412, 6.6432, 13.2695, 13.2526, 17.4781, 34.8224, 34.6886
Test 134, 42.8248, 66.7984, 47.9472, 6.7941, 13.4211, 13.2539, 36.0307, 53.3773, 34.6933 
Train 135, 24.1449, 48.0799, 47.8700, 6.6432, 13.2613, 13.2361, 17.5017, 34.8186, 34.6338
Test 135, 42.9281, 66.9421, 48.0281, 6.7759, 13.4135, 13.2752, 36.1522, 53.5287, 34.7529 
Train 136, 24.1607, 48.0953, 47.8693, 6.6398, 13.2604, 13.2412, 17.5208, 34.8349, 34.6281
Test 136, 42.9899, 67.0216, 48.0635, 6.7795, 13.4418, 13.3247, 36.2104, 53.5798, 34.7388 
Train 137, 24.2075, 48.1890, 47.9630, 6.6513, 13.3005, 13.2985, 17.5562, 34.8884, 34.6645
Test 137, 42.7149, 66.8550, 48.2802, 6.7842, 13.4282, 13.2879, 35.9307, 53.4269, 34.9923 
Train 138, 24.1627, 48.0969, 47.8684, 6.6457, 13.2869, 13.2825, 17.5169, 34.8099, 34.5859
Test 138, 42.6470, 66.6515, 48.0090, 6.7721, 13.4219, 13.2996, 35.8748, 53.2296, 34.7094 
Train 139, 24.1135, 47.9829, 47.7388, 6.6377, 13.2658, 13.2563, 17.4759, 34.7171, 34.4825
Test 139, 42.8076, 66.8530, 48.0907, 6.7632, 13.4160, 13.3056, 36.0445, 53.4370, 34.7851 
Train 140, 24.0361, 47.8974, 47.7227, 6.6317, 13.2630, 13.2625, 17.4044, 34.6345, 34.4602
Test 140, 42.4967, 66.4010, 47.8086, 6.7504, 13.3982, 13.2957, 35.7464, 53.0028, 34.5129 
Train 141, 23.9919, 47.8239, 47.6639, 6.6210, 13.2420, 13.2420, 17.3709, 34.5819, 34.4219
Test 141, 42.4758, 66.1415, 47.3314, 6.7538, 13.3822, 13.2568, 35.7219, 52.7592, 34.0746 
Train 142, 23.9414, 47.7059, 47.5290, 6.6170, 13.2251, 13.2162, 17.3244, 34.4808, 34.3129
Test 142, 42.6578, 66.4016, 47.4877, 6.7668, 13.3879, 13.2421, 35.8910, 53.0138, 34.2456 
Train 143, 23.9370, 47.6497, 47.4255, 6.6158, 13.2369, 13.2422, 17.3212, 34.4128, 34.1833
Test 143, 42.9358, 66.7608, 47.6500, 6.7724, 13.4064, 13.2681, 36.1634, 53.3543, 34.3819 
Train 144, 23.9534, 47.6770, 47.4472, 6.6157, 13.2257, 13.2202, 17.3378, 34.4513, 34.2270
Test 144, 43.0291, 66.8052, 47.5522, 6.8081, 13.4170, 13.2178, 36.2210, 53.3882, 34.3344 
Train 145, 23.9162, 47.6538, 47.4752, 6.6125, 13.2226, 13.2201, 17.3037, 34.4312, 34.2551
Test 145, 43.3642, 67.1870, 47.6457, 6.7496, 13.3504, 13.2015, 36.6145, 53.8366, 34.4442 
Train 146, 23.8701, 47.5474, 47.3545, 6.6088, 13.2154, 13.2131, 17.2613, 34.3320, 34.1414
Test 146, 43.5542, 67.3759, 47.6434, 6.7566, 13.3769, 13.2406, 36.7976, 53.9990, 34.4028 
Train 147, 23.8825, 47.5722, 47.3793, 6.6105, 13.2256, 13.2303, 17.2721, 34.3465, 34.1490
Test 147, 43.8377, 67.7353, 47.7951, 6.7840, 13.3986, 13.2291, 37.0537, 54.3367, 34.5660 
Train 148, 23.9083, 47.5958, 47.3749, 6.6123, 13.2170, 13.2093, 17.2960, 34.3788, 34.1657
Test 148, 44.0306, 67.9239, 47.7865, 6.7923, 13.3883, 13.1920, 37.2383, 54.5356, 34.5946 
Train 149, 23.8770, 47.5769, 47.3997, 6.6125, 13.2256, 13.2262, 17.2645, 34.3513, 34.1735
Test 149, 43.7151, 67.7544, 48.0786, 6.7651, 13.3858, 13.2414, 36.9500, 54.3686, 34.8373 
Train 150, 23.8660, 47.5614, 47.3909, 6.6031, 13.2202, 13.2341, 17.2628, 34.3412, 34.1568
Test 150, 43.8885, 67.7750, 47.7731, 6.7519, 13.3880, 13.2721, 37.1365, 54.3870, 34.5010 
Train 151, 23.8869, 47.5436, 47.3135, 6.6123, 13.2170, 13.2093, 17.2745, 34.3266, 34.1041
Test 151, 43.9564, 67.9225, 47.9322, 6.7800, 13.3974, 13.2349, 37.1764, 54.5251, 34.6973 
Train 152, 23.8713, 47.4984, 47.2542, 6.6071, 13.2092, 13.2041, 17.2642, 34.2892, 34.0500
Test 152, 43.9983, 67.8626, 47.7286, 6.7535, 13.3168, 13.1265, 37.2448, 54.5458, 34.6021 
Train 153, 23.8764, 47.5619, 47.3709, 6.6104, 13.2243, 13.2278, 17.2660, 34.3375, 34.1431
Test 153, 43.8062, 67.7147, 47.8170, 6.7359, 13.3252, 13.1786, 37.0703, 54.3895, 34.6384 
Train 154, 23.9111, 47.5519, 47.2815, 6.6062, 13.2015, 13.1905, 17.3049, 34.3504, 34.0910
Test 154, 43.5961, 67.5426, 47.8929, 6.7241, 13.3514, 13.2545, 36.8719, 54.1912, 34.6385 
Train 155, 23.8946, 47.5778, 47.3666, 6.6037, 13.2081, 13.2088, 17.2908, 34.3697, 34.1578
Test 155, 42.8035, 66.6437, 47.6805, 6.7454, 13.3455, 13.2004, 36.0581, 53.2982, 34.4801 
Train 156, 23.8962, 47.5801, 47.3677, 6.6068, 13.2113, 13.2089, 17.2894, 34.3688, 34.1588
Test 156, 42.7471, 66.5038, 47.5135, 6.7494, 13.3691, 13.2394, 35.9977, 53.1348, 34.2741 
