 pred 	17.3666, 18.1767, 19.0405, 20.2268, 21.5662, 23.5058, 26.3858, 30.3677, 37.7582, 46.0754, 76.9111
 var 	17.3106, 18.1523, 19.0204, 20.1967, 21.4999, 23.3742, 26.1653, 30.0696, 37.4232, 45.6468, 74.6316
(test)	8.7211, 9.1154, 9.5314, 10.1497, 10.8488, 11.8271, 13.3056, 15.3430, 18.9934, 23.2416, 39.2285
 pred 	17.3735, 18.1888, 19.0525, 20.2603, 21.5905, 23.4940, 26.4159, 30.3841, 37.6351, 46.0268, 76.5100
 var 	17.3047, 18.1468, 19.0423, 20.2212, 21.4833, 23.3339, 26.2205, 30.0824, 37.2834, 45.5703, 74.5629

[Epoch 14] 8.6915, 9.0827, 9.5115, 10.1124, 10.8011, 11.8070, 13.2923, 15.3114, 19.0540, 23.2576, 39.5423
 pred 	17.3306, 18.1445, 19.0157, 20.2074, 21.5518, 23.4961, 26.3606, 30.3275, 37.7461, 46.0266, 77.1139
 var 	17.2782, 18.1235, 19.0083, 20.1900, 21.5014, 23.3782, 26.1366, 30.0321, 37.3842, 45.5379, 75.1431
(test)	8.6916, 9.0733, 9.5143, 10.1058, 10.8102, 11.8202, 13.3184, 15.2936, 19.0598, 23.1695, 39.0183
 pred 	17.3116, 18.1152, 19.0023, 20.1865, 21.5350, 23.5081, 26.3920, 30.2850, 37.6649, 45.8994, 76.6266
 var 	17.2399, 18.0838, 18.9760, 20.1615, 21.4496, 23.3757, 26.1472, 29.9828, 37.2102, 45.4599, 75.2166

[Epoch 15] 8.6695, 9.0600, 9.4961, 10.0908, 10.7826, 11.7881, 13.2888, 15.3142, 19.0524, 23.2463, 39.5724
 pred 	17.2993, 18.1166, 18.9840, 20.1695, 21.5049, 23.4643, 26.3556, 30.3236, 37.7044, 45.9835, 77.1044
 var 	17.2597, 18.1132, 18.9760, 20.1576, 21.4448, 23.3523, 26.1335, 30.0187, 37.3041, 45.4744, 75.0639
(test)	8.6765, 9.0829, 9.5083, 10.1168, 10.8044, 11.8293, 13.3107, 15.3263, 18.9614, 23.2572, 39.2767
 pred 	17.3009, 18.1295, 18.9869, 20.1806, 21.5260, 23.4630, 26.3809, 30.3311, 37.5967, 46.0325, 76.9240
 var 	17.2488, 18.0932, 18.9572, 20.1277, 21.4432, 23.2675, 26.1404, 30.0096, 37.2705, 45.5508, 75.2945

[Epoch 16] 8.6524, 9.0421, 9.4779, 10.0784, 10.7710, 11.7815, 13.2847, 15.3057, 19.0380, 23.2527, 39.6331
 pred 	17.2731, 18.0877, 18.9567, 20.1307, 21.4919, 23.4442, 26.3362, 30.3042, 37.7014, 46.0375, 77.1768
 var 	17.2414, 18.0911, 18.9575, 20.1046, 21.4417, 23.3254, 26.1028, 29.9969, 37.3267, 45.5695, 75.0875
(test)	8.6629, 9.0580, 9.4809, 10.0964, 10.7878, 11.7801, 13.3045, 15.2930, 18.9459, 23.1971, 39.1771
 pred 	17.2672, 18.0870, 18.9356, 20.1384, 21.4902, 23.4240, 26.3589, 30.2996, 37.6388, 45.9776, 76.6839
 var 	17.2087, 18.0579, 18.9094, 20.0840, 21.4049, 23.2877, 26.1087, 30.0132, 37.3858, 45.5610, 75.0136

[Epoch 17] 8.6351, 9.0224, 9.4661, 10.0617, 10.7615, 11.7675, 13.2677, 15.2870, 19.0150, 23.2226, 39.6304
 pred 	17.2386, 18.0407, 18.9138, 20.0999, 21.4548, 23.4134, 26.3355, 30.2794, 37.7049, 45.9970, 77.2485
 var 	17.2071, 18.0366, 18.8954, 20.0763, 21.3866, 23.2918, 26.1355, 29.9849, 37.3799, 45.5488, 75.2362
(test)	8.6489, 9.0314, 9.4745, 10.0897, 10.7844, 11.7886, 13.2931, 15.2874, 19.0462, 23.2220, 39.2100
 pred 	17.2420, 18.0378, 18.9114, 20.1203, 21.4676, 23.4255, 26.3420, 30.2917, 37.7824, 46.0876, 76.9212
 var 	17.1862, 18.0127, 18.8737, 20.0612, 21.3665, 23.2738, 26.0976, 30.0087, 37.4725, 45.7312, 75.4223

[Epoch 18] 8.6226, 9.0103, 9.4497, 10.0484, 10.7459, 11.7594, 13.2540, 15.2801, 19.0210, 23.2278, 39.5915
 pred 	17.2167, 18.0177, 18.8908, 20.0689, 21.4259, 23.3979, 26.3263, 30.2859, 37.7393, 46.0013, 77.2892
 var 	17.1881, 18.0150, 18.8822, 20.0409, 21.3600, 23.2770, 26.1446, 30.0115, 37.4367, 45.5470, 75.3955
(test)	8.6255, 9.0198, 9.4675, 10.0753, 10.7805, 11.7515, 13.2670, 15.2522, 18.9143, 23.2902, 39.1678
 pred 	17.2171, 18.0196, 18.9121, 20.1097, 21.4545, 23.4104, 26.3906, 30.3092, 37.6564, 45.9833, 77.1209
 var 	17.1833, 17.9997, 18.8890, 20.0687, 21.3481, 23.3179, 26.2474, 30.1139, 37.4840, 45.3864, 75.9062

[Epoch 19] 8.6050, 8.9970, 9.4331, 10.0330, 10.7391, 11.7425, 13.2567, 15.2761, 19.0081, 23.1886, 39.6306
 pred 	17.1765, 17.9733, 18.8599, 20.0415, 21.4011, 23.3758, 26.3339, 30.2732, 37.7325, 45.9610, 77.3744
 var 	17.1429, 17.9526, 18.8536, 20.0170, 21.3239, 23.2664, 26.1544, 29.9943, 37.4488, 45.5448, 75.4876
(test)	8.6270, 9.0268, 9.4597, 10.0601, 10.7743, 11.7801, 13.2896, 15.3133, 18.9783, 23.2227, 38.9573
 pred 	17.1753, 17.9837, 18.8504, 20.0497, 21.4346, 23.3817, 26.3519, 30.3250, 37.7437, 46.1528, 76.7157
 var 	17.0968, 17.9137, 18.7815, 19.9792, 21.3205, 23.2032, 26.1246, 30.0234, 37.5308, 45.8603, 75.5168

[Epoch 20] 8.5960, 8.9815, 9.4221, 10.0238, 10.7267, 11.7344, 13.2483, 15.2693, 19.0318, 23.2172, 39.6466
 pred 	17.1606, 17.9522, 18.8415, 20.0323, 21.4038, 23.3789, 26.3253, 30.3115, 37.6914, 46.0216, 77.2409
 var 	17.1292, 17.9414, 18.8387, 20.0171, 21.3542, 23.2891, 26.1541, 30.0844, 37.3194, 45.6087, 75.1886
(test)	8.5937, 8.9964, 9.4370, 10.0534, 10.7514, 11.7803, 13.2770, 15.2847, 18.9359, 23.0972, 38.9545
 pred 	17.1769, 17.9805, 18.8799, 20.0606, 21.4278, 23.3938, 26.3408, 30.3436, 37.6998, 46.0172, 76.8548
 var 	17.1664, 17.9683, 18.8857, 20.0143, 21.3528, 23.2270, 26.1276, 30.1178, 37.5280, 45.8400, 75.8007

