Epoch, Total loss, Total S1, Total S2, DPA NRGY, DPA s1, DPA s2, LM NRGY, LM s1, LM s2 
Test 72, 26.6985, 52.3853, 51.3736, 5.8672, 11.3823, 11.0302, 20.8314, 41.0031, 40.3434 
Train 73, 37.1243, 51.3655, 51.2212, 5.5118, 10.9944, 10.9652, 20.2432, 40.3711, 40.2559
Test 73, 26.5879, 52.3230, 51.4702, 5.7627, 11.2741, 11.0229, 20.8252, 41.0488, 40.4473 
Train 74, 37.0951, 51.3741, 51.2795, 5.5008, 10.9812, 10.9610, 20.2336, 40.3928, 40.3185
Test 74, 26.6403, 52.2927, 51.3048, 5.7108, 11.1906, 10.9595, 20.9295, 41.1021, 40.3453 
Train 75, 37.0859, 51.3249, 51.1967, 5.4897, 10.9571, 10.9348, 20.2368, 40.3678, 40.2619
Test 75, 26.5617, 52.1764, 51.2294, 5.6849, 11.1370, 10.9041, 20.8767, 41.0394, 40.3253 
Train 76, 37.0582, 51.2516, 51.0910, 5.4783, 10.9343, 10.9120, 20.2277, 40.3172, 40.1790
Test 76, 26.7005, 52.2828, 51.1647, 5.7836, 11.2414, 10.9157, 20.9169, 41.0414, 40.2490 
Train 77, 37.0277, 51.2324, 51.0948, 5.4682, 10.9129, 10.8893, 20.2168, 40.3195, 40.2055
Test 77, 26.6863, 52.2460, 51.1194, 5.8160, 11.2669, 10.9017, 20.8703, 40.9792, 40.2177 
Train 78, 36.9850, 51.1895, 51.0678, 5.4577, 10.8821, 10.8487, 20.1979, 40.3074, 40.2191
Test 78, 26.6523, 52.2308, 51.1570, 5.7590, 11.1619, 10.8057, 20.8933, 41.0690, 40.3513 
Train 79, 36.9847, 51.1291, 50.9525, 5.4443, 10.8480, 10.8074, 20.2086, 40.2811, 40.1451
Test 79, 26.5330, 52.0895, 51.1132, 5.6618, 11.0611, 10.7986, 20.8711, 41.0284, 40.3146 
Train 80, 36.9802, 51.0937, 50.8895, 5.4350, 10.8387, 10.8075, 20.2139, 40.2549, 40.0820
Test 80, 26.5076, 52.0520, 51.0888, 5.6851, 11.1011, 10.8318, 20.8224, 40.9509, 40.2569 
Train 81, 36.9390, 51.0678, 50.8999, 5.4193, 10.8195, 10.8004, 20.1986, 40.2483, 40.0994
Test 81, 26.5675, 52.0557, 50.9764, 5.7154, 11.0992, 10.7676, 20.8521, 40.9565, 40.2088 
Train 82, 36.9216, 51.0499, 50.8864, 5.4131, 10.8034, 10.7806, 20.1936, 40.2465, 40.1058
Test 82, 26.4263, 51.9233, 50.9941, 5.6211, 10.9926, 10.7429, 20.8051, 40.9307, 40.2512 
Train 83, 36.9218, 50.9837, 50.7558, 5.4032, 10.7785, 10.7505, 20.2025, 40.2052, 40.0053
Test 83, 26.5544, 51.9986, 50.8884, 5.6966, 11.0805, 10.7679, 20.8579, 40.9181, 40.1205 
Train 84, 36.8517, 50.9828, 50.8494, 5.3926, 10.7587, 10.7323, 20.1655, 40.2240, 40.1171
Test 84, 26.5116, 51.9975, 50.9718, 5.6954, 11.0392, 10.6876, 20.8162, 40.9583, 40.2842 
Train 85, 36.8474, 50.9671, 50.8287, 5.3804, 10.7384, 10.7160, 20.1724, 40.2287, 40.1127
Test 85, 26.5324, 51.9617, 50.8586, 5.6359, 11.0016, 10.7314, 20.8965, 40.9601, 40.1272 
Train 86, 36.8124, 50.9530, 50.8471, 5.3739, 10.7203, 10.6929, 20.1556, 40.2327, 40.1542
Test 86, 26.5112, 51.9151, 50.8078, 5.6585, 10.9716, 10.6263, 20.8528, 40.9435, 40.1815 
Train 87, 36.8076, 50.9143, 50.7779, 5.3653, 10.6967, 10.6628, 20.1600, 40.2176, 40.1152
Test 87, 26.4686, 51.9129, 50.8887, 5.6457, 11.0002, 10.7088, 20.8228, 40.9128, 40.1799 
Train 88, 36.7827, 50.8314, 50.6466, 5.3565, 10.6733, 10.6334, 20.1515, 40.1581, 40.0132
Test 88, 26.5802, 52.0095, 50.8587, 5.7022, 11.0210, 10.6375, 20.8779, 40.9886, 40.2212 
Train 89, 36.7696, 50.8402, 50.6818, 5.3502, 10.6662, 10.6319, 20.1491, 40.1740, 40.0498
Test 89, 26.4265, 51.8221, 50.7914, 5.5717, 10.8890, 10.6345, 20.8548, 40.9332, 40.1568 
Train 90, 36.7387, 50.7957, 50.6353, 5.3411, 10.6467, 10.6112, 20.1369, 40.1490, 40.0241
Test 90, 26.4307, 51.7663, 50.6711, 5.6243, 10.9229, 10.5972, 20.8064, 40.8434, 40.0740 
Train 91, 36.7401, 50.7701, 50.5822, 5.3349, 10.6372, 10.6046, 20.1442, 40.1330, 39.9776
Test 91, 26.4515, 51.8165, 50.7300, 5.5995, 10.9090, 10.6191, 20.8521, 40.9075, 40.1109 
Train 92, 36.7100, 50.7424, 50.5682, 5.3258, 10.6108, 10.5700, 20.1325, 40.1316, 39.9982
Test 92, 26.4468, 51.7756, 50.6574, 5.6127, 10.9032, 10.5810, 20.8341, 40.8724, 40.0765 
Train 93, 36.6902, 50.7556, 50.6200, 5.3219, 10.6088, 10.5737, 20.1237, 40.1468, 40.0463
Test 93, 26.4208, 51.7864, 50.7311, 5.6074, 10.9200, 10.6253, 20.8135, 40.8664, 40.1058 
Train 94, 36.6881, 50.7278, 50.5659, 5.3186, 10.6030, 10.5690, 20.1263, 40.1247, 39.9969
Test 94, 26.3781, 51.7325, 50.7088, 5.5743, 10.8710, 10.5933, 20.8038, 40.8615, 40.1155 
Train 95, 36.6724, 50.7013, 50.5333, 5.3140, 10.6003, 10.5727, 20.1207, 40.1010, 39.9606
Test 95, 26.4282, 51.7286, 50.6009, 5.6301, 10.8995, 10.5389, 20.7981, 40.8291, 40.0620 
Train 96, 36.6536, 50.6749, 50.5074, 5.3040, 10.5748, 10.5417, 20.1172, 40.1000, 39.9657
Test 96, 26.4331, 51.6982, 50.5301, 5.6343, 10.9058, 10.5430, 20.7989, 40.7924, 39.9871 
Train 97, 36.6313, 50.6550, 50.4938, 5.3038, 10.5646, 10.5216, 20.1044, 40.0905, 39.9722
Test 97, 26.3741, 51.7646, 50.7811, 5.5740, 10.8401, 10.5323, 20.8001, 40.9245, 40.2488 
Train 98, 36.6280, 50.6328, 50.4545, 5.2958, 10.5537, 10.5157, 20.1098, 40.0791, 39.9388
Test 98, 26.4544, 51.7057, 50.5026, 5.6083, 10.8791, 10.5415, 20.8461, 40.8266, 39.9610 
Train 99, 36.5841, 50.5964, 50.4437, 5.2845, 10.5346, 10.5002, 20.0901, 40.0619, 39.9436
Test 99, 26.4023, 51.7063, 50.6079, 5.6045, 10.8856, 10.5621, 20.7978, 40.8207, 40.0458 
Train 100, 36.5753, 50.5754, 50.4125, 5.2798, 10.5227, 10.4860, 20.0894, 40.0526, 39.9265
Test 100, 26.3817, 51.6570, 50.5506, 5.6019, 10.8700, 10.5362, 20.7797, 40.7869, 40.0144 
Train 101, 36.5735, 50.5744, 50.4091, 5.2785, 10.5306, 10.5041, 20.0913, 40.0438, 39.9049
Test 101, 26.3455, 51.6113, 50.5315, 5.5712, 10.8145, 10.4865, 20.7743, 40.7968, 40.0450 
Train 102, 36.5440, 50.5543, 50.4051, 5.2764, 10.5177, 10.4827, 20.0754, 40.0366, 39.9224
Test 102, 26.3516, 51.6797, 50.6562, 5.5251, 10.7667, 10.4832, 20.8266, 40.9131, 40.1730 
Train 103, 36.5239, 50.5492, 50.4260, 5.2660, 10.4967, 10.4614, 20.0703, 40.0526, 39.9646
Test 103, 26.4386, 51.6073, 50.3374, 5.6055, 10.8139, 10.4169, 20.8332, 40.7934, 39.9205 
Train 104, 36.5223, 50.5165, 50.3578, 5.2662, 10.4947, 10.4570, 20.0714, 40.0218, 39.9008
Test 104, 26.2540, 51.5193, 50.5308, 5.4526, 10.6956, 10.4860, 20.8013, 40.8237, 40.0448 
Train 105, 36.5107, 50.4906, 50.3222, 5.2583, 10.4796, 10.4426, 20.0712, 40.0110, 39.8796
Test 105, 26.3844, 51.5689, 50.3689, 5.5724, 10.8045, 10.4643, 20.8121, 40.7643, 39.9046 
Train 106, 36.5089, 50.4799, 50.3013, 5.2560, 10.4726, 10.4330, 20.0731, 40.0073, 39.8683
Test 106, 26.2392, 51.3885, 50.2985, 5.4340, 10.6396, 10.4113, 20.8053, 40.7489, 39.8871 
Train 107, 36.4768, 50.4402, 50.2629, 5.2525, 10.4613, 10.4176, 20.0563, 39.9789, 39.8452
Test 107, 26.2689, 51.4456, 50.3535, 5.4776, 10.6872, 10.4192, 20.7913, 40.7584, 39.9343 
Train 108, 36.4695, 50.4768, 50.3456, 5.2479, 10.4624, 10.4289, 20.0561, 40.0144, 39.9166
Test 108, 26.2624, 51.4950, 50.4651, 5.5129, 10.7326, 10.4394, 20.7495, 40.7624, 40.0257 
Train 109, 36.4652, 50.4616, 50.3157, 5.2493, 10.4688, 10.4391, 20.0544, 39.9928, 39.8767
Test 109, 26.3579, 51.5706, 50.4255, 5.5487, 10.7553, 10.4131, 20.8092, 40.8154, 40.0124 
Train 110, 36.4703, 50.4165, 50.2205, 5.2415, 10.4512, 10.4195, 20.0647, 39.9652, 39.8010
Test 110, 26.2233, 51.3492, 50.2518, 5.4771, 10.6747, 10.3951, 20.7462, 40.6745, 39.8567 
Train 111, 36.4407, 50.4081, 50.2425, 5.2358, 10.4352, 10.3988, 20.0511, 39.9730, 39.8437
Test 111, 26.2850, 51.3855, 50.2011, 5.4987, 10.6727, 10.3479, 20.7862, 40.7128, 39.8532 
Train 112, 36.4198, 50.3629, 50.1793, 5.2320, 10.4255, 10.3871, 20.0413, 39.9374, 39.7922
Test 112, 26.3035, 51.3819, 50.1569, 5.4932, 10.6952, 10.4040, 20.8103, 40.6867, 39.7529 
Train 113, 36.4143, 50.3677, 50.1929, 5.2319, 10.4266, 10.3894, 20.0394, 39.9411, 39.8035
Test 113, 26.3237, 51.4384, 50.2292, 5.5126, 10.7101, 10.3950, 20.8111, 40.7282, 39.8342 
Train 114, 36.3917, 50.4019, 50.2911, 5.2278, 10.4344, 10.4132, 20.0285, 39.9675, 39.8780
Test 114, 26.1985, 51.3181, 50.2393, 5.3726, 10.5947, 10.4441, 20.8259, 40.7235, 39.7952 
Train 115, 36.3814, 50.3410, 50.1821, 5.2250, 10.4110, 10.3720, 20.0249, 39.9300, 39.8101
Test 115, 26.2300, 51.3656, 50.2712, 5.4541, 10.6213, 10.3344, 20.7759, 40.7443, 39.9368 
Train 116, 36.3782, 50.3273, 50.1594, 5.2196, 10.3970, 10.3547, 20.0279, 39.9303, 39.8048
Test 116, 26.2792, 51.3589, 50.1594, 5.4980, 10.6880, 10.3799, 20.7812, 40.6709, 39.7795 
Train 117, 36.3719, 50.3216, 50.1538, 5.2180, 10.3915, 10.3469, 20.0266, 39.9301, 39.8069
Test 117, 26.1420, 51.1838, 50.0838, 5.4135, 10.5705, 10.3140, 20.7285, 40.6134, 39.7698 
Train 118, 36.3601, 50.3044, 50.1329, 5.2172, 10.4000, 10.3655, 20.0208, 39.9045, 39.7673
Test 118, 26.1975, 51.2912, 50.1873, 5.4608, 10.6307, 10.3398, 20.7368, 40.6605, 39.8475 
Train 119, 36.3281, 50.2994, 50.1650, 5.2127, 10.3886, 10.3518, 20.0042, 39.9108, 39.8132
Test 119, 26.1953, 51.3871, 50.3836, 5.4474, 10.6353, 10.3758, 20.7479, 40.7518, 40.0077 
Train 120, 36.3536, 50.2983, 50.1242, 5.2132, 10.3964, 10.3664, 20.0230, 39.9019, 39.7578
Test 120, 26.3175, 51.3604, 50.0857, 5.5169, 10.6803, 10.3268, 20.8006, 40.6800, 39.7589 
Train 121, 36.2990, 50.2716, 50.1442, 5.2063, 10.3739, 10.3351, 19.9932, 39.8977, 39.8090
Test 121, 26.3586, 51.5039, 50.2906, 5.5657, 10.7352, 10.3391, 20.7930, 40.7687, 39.9514 
Train 122, 36.2864, 50.2710, 50.1572, 5.2066, 10.3590, 10.3048, 19.9858, 39.9120, 39.8524
Test 122, 26.3269, 51.4473, 50.2407, 5.5445, 10.7390, 10.3890, 20.7825, 40.7083, 39.8517 
Train 123, 36.2820, 50.2601, 50.1386, 5.2063, 10.3716, 10.3306, 19.9844, 39.8885, 39.8080
Test 123, 26.2590, 51.3756, 50.2331, 5.4900, 10.6629, 10.3458, 20.7691, 40.7127, 39.8873 
Train 124, 36.2943, 50.2365, 50.0785, 5.1983, 10.3598, 10.3229, 19.9989, 39.8767, 39.7556
Test 124, 26.2643, 51.4033, 50.2781, 5.4828, 10.6325, 10.2994, 20.7814, 40.7708, 39.9787 
Train 125, 36.2799, 50.2458, 50.1109, 5.1995, 10.3647, 10.3305, 19.9909, 39.8811, 39.7804
Test 125, 26.2221, 51.3237, 50.2032, 5.4408, 10.6113, 10.3409, 20.7812, 40.7124, 39.8623 
Train 126, 36.2571, 50.2157, 50.0808, 5.1955, 10.3522, 10.3132, 19.9798, 39.8636, 39.7676
Test 126, 26.2286, 51.3083, 50.1594, 5.4652, 10.6235, 10.3167, 20.7634, 40.6848, 39.8428 
Train 127, 36.2688, 50.1973, 50.0279, 5.1928, 10.3542, 10.3229, 19.9905, 39.8430, 39.7050
Test 127, 26.2632, 51.3498, 50.1731, 5.4603, 10.5976, 10.2747, 20.8030, 40.7521, 39.8984 
Train 128, 36.2756, 50.1579, 49.9379, 5.1929, 10.3340, 10.2822, 19.9961, 39.8239, 39.6557
Test 128, 26.2757, 51.2929, 50.0343, 5.5224, 10.6637, 10.2826, 20.7534, 40.6292, 39.7518 
Train 129, 36.2425, 50.1556, 49.9743, 5.1914, 10.3459, 10.3088, 19.9770, 39.8097, 39.6655
Test 129, 26.2370, 51.3158, 50.1577, 5.4656, 10.6329, 10.3346, 20.7713, 40.6829, 39.8231 
Train 130, 36.2434, 50.1689, 49.9995, 5.1881, 10.3330, 10.2897, 19.9810, 39.8359, 39.7098
Test 130, 26.0786, 51.1528, 50.1485, 5.3294, 10.4866, 10.3144, 20.7492, 40.6663, 39.8341 
Train 131, 36.2072, 50.1621, 50.0344, 5.1832, 10.3236, 10.2808, 19.9617, 39.8385, 39.7536
Test 131, 26.2294, 51.2694, 50.0800, 5.4708, 10.6232, 10.3048, 20.7586, 40.6461, 39.7752 
Train 132, 36.2366, 50.1504, 49.9694, 5.1839, 10.3476, 10.3275, 19.9818, 39.8028, 39.6420
Test 132, 26.2913, 51.2959, 50.0091, 5.5464, 10.7070, 10.3211, 20.7449, 40.5889, 39.6879 
Train 133, 36.1981, 50.1381, 49.9933, 5.1830, 10.3243, 10.2826, 19.9584, 39.8137, 39.7107
Test 133, 26.1737, 51.2009, 50.0545, 5.4103, 10.5659, 10.3112, 20.7633, 40.6350, 39.7433 
Train 134, 36.1688, 50.1363, 50.0262, 5.1823, 10.3166, 10.2687, 19.9409, 39.8196, 39.7575
Test 134, 26.2489, 51.2596, 50.0214, 5.5081, 10.6402, 10.2643, 20.7408, 40.6194, 39.7571 
Train 135, 36.1586, 50.1120, 49.9963, 5.1710, 10.2961, 10.2502, 19.9428, 39.8158, 39.7461
Test 135, 26.1892, 51.2695, 50.1607, 5.4759, 10.6440, 10.3360, 20.7133, 40.6256, 39.8246 
Train 136, 36.1838, 50.1039, 49.9434, 5.1726, 10.3038, 10.2624, 19.9596, 39.8001, 39.6810
Test 136, 26.1596, 51.1581, 49.9970, 5.4541, 10.5924, 10.2767, 20.7056, 40.5657, 39.7203 
Train 137, 36.1735, 50.1048, 49.9529, 5.1770, 10.3276, 10.3014, 19.9514, 39.7771, 39.6515
Test 137, 26.2078, 51.2526, 50.0896, 5.4353, 10.5933, 10.3159, 20.7724, 40.6593, 39.7737 
Train 138, 36.1635, 50.0973, 49.9520, 5.1724, 10.3086, 10.2725, 19.9489, 39.7887, 39.6795
Test 138, 26.1343, 51.0271, 49.7855, 5.3881, 10.5039, 10.2316, 20.7462, 40.5232, 39.5540 
Train 139, 36.1439, 50.0804, 49.9447, 5.1677, 10.2934, 10.2514, 19.9403, 39.7870, 39.6933
Test 139, 26.1277, 51.1517, 50.0479, 5.3965, 10.5325, 10.2720, 20.7313, 40.6192, 39.7759 
Train 140, 36.1427, 50.0618, 49.9081, 5.1664, 10.2917, 10.2506, 19.9414, 39.7701, 39.6575
Test 140, 26.1033, 51.1190, 50.0314, 5.4130, 10.5466, 10.2672, 20.6903, 40.5724, 39.7642 
Train 141, 36.1608, 50.0719, 49.8991, 5.1698, 10.3063, 10.2730, 19.9525, 39.7656, 39.6261
Test 141, 26.1289, 51.0848, 49.9117, 5.4094, 10.5444, 10.2700, 20.7195, 40.5403, 39.6417 
Train 142, 36.1112, 50.0661, 49.9541, 5.1655, 10.2838, 10.2366, 19.9235, 39.7823, 39.7175
Test 142, 26.1829, 51.1222, 49.8787, 5.4314, 10.5623, 10.2618, 20.7515, 40.5599, 39.6169 
Train 143, 36.1385, 50.0505, 49.8847, 5.1657, 10.3087, 10.2860, 19.9424, 39.7418, 39.5988
Test 143, 26.3028, 51.3537, 50.1019, 5.5023, 10.6790, 10.3535, 20.8005, 40.6747, 39.7484 
Train 144, 36.1036, 50.0365, 49.9016, 5.1632, 10.2925, 10.2588, 19.9226, 39.7440, 39.6428
Test 144, 26.1932, 51.1228, 49.8592, 5.4257, 10.5326, 10.2138, 20.7675, 40.5902, 39.6454 
Train 145, 36.1006, 50.0261, 49.8860, 5.1589, 10.2751, 10.2323, 19.9242, 39.7510, 39.6537
Test 145, 26.2063, 51.2243, 50.0360, 5.4323, 10.5384, 10.2121, 20.7740, 40.6859, 39.8239 
Train 146, 36.1100, 50.0244, 49.8662, 5.1602, 10.2727, 10.2250, 19.9311, 39.7517, 39.6412
Test 146, 26.1066, 51.0802, 49.9473, 5.3444, 10.4411, 10.1934, 20.7622, 40.6391, 39.7539 
Train 147, 36.0829, 49.9937, 49.8430, 5.1542, 10.2554, 10.2023, 19.9180, 39.7383, 39.6406
Test 147, 26.1051, 51.0133, 49.8165, 5.3581, 10.4751, 10.2339, 20.7469, 40.5382, 39.5825 
Train 148, 36.0758, 50.0088, 49.8806, 5.1535, 10.2799, 10.2528, 19.9150, 39.7289, 39.6278
Test 148, 26.1908, 51.1048, 49.8280, 5.4711, 10.5786, 10.2150, 20.7197, 40.5262, 39.6130 
Train 149, 36.0775, 49.9973, 49.8536, 5.1526, 10.2706, 10.2361, 19.9179, 39.7266, 39.6174
Test 149, 26.0903, 51.0466, 49.9127, 5.3804, 10.5175, 10.2743, 20.7099, 40.5291, 39.6384 
Train 150, 36.0342, 49.9540, 49.8220, 5.1523, 10.2575, 10.2104, 19.8906, 39.6965, 39.6117
Test 150, 26.2064, 51.1913, 49.9699, 5.4537, 10.5504, 10.1935, 20.7527, 40.6409, 39.7764 
Train 151, 36.0479, 50.0137, 49.9200, 5.1546, 10.2631, 10.2169, 19.8991, 39.7506, 39.7031
Test 151, 25.9833, 51.0186, 50.0705, 5.3046, 10.4252, 10.2411, 20.6787, 40.5934, 39.8294 
Train 152, 36.0517, 49.9723, 49.8350, 5.1472, 10.2472, 10.2000, 19.9076, 39.7251, 39.6350
Test 152, 26.1629, 51.0787, 49.8315, 5.3916, 10.4907, 10.1981, 20.7713, 40.5880, 39.6335 
Train 153, 36.0446, 49.9440, 49.7845, 5.1490, 10.2577, 10.2173, 19.9027, 39.6863, 39.5671
Test 153, 26.0855, 51.0393, 49.9075, 5.3802, 10.5036, 10.2467, 20.7053, 40.5358, 39.6609 
Train 154, 36.0315, 49.9428, 49.8001, 5.1458, 10.2528, 10.2140, 19.8969, 39.6900, 39.5861
Test 154, 26.1874, 51.1507, 49.9267, 5.4344, 10.5479, 10.2271, 20.7530, 40.6028, 39.6995 
Train 155, 36.0264, 49.9421, 49.8057, 5.1422, 10.2461, 10.2078, 19.8970, 39.6960, 39.5980
Test 155, 26.0488, 51.0141, 49.9307, 5.3410, 10.4543, 10.2266, 20.7078, 40.5598, 39.7041 
Train 156, 36.0384, 49.9312, 49.7641, 5.1453, 10.2522, 10.2138, 19.9039, 39.6790, 39.5503
Test 156, 26.1820, 50.9905, 49.6170, 5.4735, 10.5545, 10.1622, 20.7086, 40.4359, 39.4548 
Train 157, 36.0112, 49.9441, 49.8259, 5.1429, 10.2530, 10.2203, 19.8883, 39.6911, 39.6056
Test 157, 26.1210, 51.0710, 49.8999, 5.4101, 10.5574, 10.2947, 20.7109, 40.5135, 39.6052 
Train 158, 36.0354, 49.9090, 49.7240, 5.1399, 10.2509, 10.2219, 19.9071, 39.6581, 39.5021
Test 158, 26.1176, 51.0283, 49.8214, 5.3877, 10.4982, 10.2210, 20.7299, 40.5301, 39.6004 
Train 159, 36.0044, 49.9015, 49.7466, 5.1417, 10.2490, 10.2147, 19.8865, 39.6524, 39.5318
Test 159, 26.1881, 51.1598, 49.9435, 5.4479, 10.5714, 10.2470, 20.7402, 40.5884, 39.6966 
