Epoch, Total loss, Total S1, Total S2, DPA NRGY, DPA s1, DPA s2, LM NRGY, LM s1, LM s2 
Test 45, 27.5322, 53.9901, 52.9158, 6.4358, 12.4031, 11.9345, 21.0964, 41.5870, 40.9813 
Train 46, 38.2328, 52.9419, 52.7295, 5.9864, 11.9555, 11.9382, 20.5907, 40.9864, 40.7913
Test 46, 27.3708, 53.6732, 52.6048, 6.2959, 12.2416, 11.8913, 21.0749, 41.4317, 40.7135 
Train 47, 38.1372, 52.8942, 52.7641, 5.9697, 11.9156, 11.8919, 20.5425, 40.9786, 40.8721
Test 47, 27.3018, 53.6092, 52.6149, 6.2243, 12.1652, 11.8818, 21.0775, 41.4440, 40.7332 
Train 48, 38.1039, 52.7837, 52.6041, 5.9386, 11.8677, 11.8582, 20.5430, 40.9160, 40.7459
Test 48, 27.3377, 53.6261, 52.5767, 6.2279, 12.1257, 11.7955, 21.1098, 41.5004, 40.7812 
Train 49, 38.0623, 52.7016, 52.5108, 5.9072, 11.7870, 11.7596, 20.5390, 40.9145, 40.7511
Test 49, 27.3324, 53.6077, 52.5507, 6.2650, 12.1339, 11.7379, 21.0674, 41.4738, 40.8128 
Train 50, 38.0303, 52.5980, 52.3528, 5.8907, 11.7473, 11.7131, 20.5308, 40.8507, 40.6397
Test 50, 27.3428, 53.5914, 52.4973, 6.2632, 12.1224, 11.7185, 21.0796, 41.4690, 40.7788 
Train 51, 37.9469, 52.5502, 52.3770, 5.8654, 11.7042, 11.6776, 20.4963, 40.8460, 40.6994
Test 51, 27.2767, 53.5174, 52.4814, 6.2304, 12.0506, 11.6405, 21.0463, 41.4667, 40.8409 
Train 52, 37.9058, 52.4925, 52.3269, 5.8413, 11.6592, 11.6358, 20.4877, 40.8333, 40.6912
Test 52, 27.1531, 53.2858, 52.2656, 6.0709, 11.8755, 11.6092, 21.0821, 41.4103, 40.6564 
Train 53, 37.8652, 52.3867, 52.1776, 5.8205, 11.6094, 11.5779, 20.4774, 40.7773, 40.5997
Test 53, 27.0279, 53.1449, 52.2340, 6.0813, 11.8674, 11.5721, 20.9465, 41.2775, 40.6618 
Train 54, 37.8249, 52.3104, 52.0921, 5.7917, 11.5602, 11.5370, 20.4726, 40.7502, 40.5551
Test 54, 27.1421, 53.2093, 52.1344, 6.1670, 11.9166, 11.4992, 20.9750, 41.2926, 40.6352 
Train 55, 37.7503, 52.2910, 52.1532, 5.7792, 11.5376, 11.5168, 20.4352, 40.7534, 40.6364
Test 55, 27.1449, 53.1851, 52.0805, 6.1551, 11.8848, 11.4594, 20.9898, 41.3004, 40.6211 
Train 56, 37.7281, 52.2085, 52.0271, 5.7587, 11.4899, 11.4623, 20.4363, 40.7187, 40.5648
Test 56, 27.0677, 53.1050, 52.0748, 6.0350, 11.7555, 11.4410, 21.0327, 41.3496, 40.6338 
Train 57, 37.6626, 52.1788, 52.0607, 5.7409, 11.4548, 11.4278, 20.4075, 40.7240, 40.6329
Test 57, 27.0652, 53.0478, 51.9652, 6.1258, 11.8227, 11.3938, 20.9394, 41.2252, 40.5714 
Train 58, 37.6487, 52.0659, 51.8623, 5.7206, 11.4051, 11.3690, 20.4142, 40.6608, 40.4932
Test 58, 27.1381, 53.0882, 51.9002, 6.1186, 11.8070, 11.3768, 21.0195, 41.2812, 40.5234 
Train 59, 37.6295, 52.0084, 51.7756, 5.7079, 11.4019, 11.3879, 20.4127, 40.6065, 40.3877
Test 59, 26.9494, 52.8465, 51.7941, 6.0038, 11.6825, 11.3574, 20.9457, 41.1640, 40.4367 
Train 60, 37.5629, 51.9311, 51.7193, 5.6843, 11.3371, 11.3055, 20.3872, 40.5941, 40.4138
Test 60, 27.1093, 53.0842, 51.9498, 6.0963, 11.7461, 11.2996, 21.0131, 41.3382, 40.6502 
Train 61, 37.5379, 51.9360, 51.7627, 5.6755, 11.3211, 11.2910, 20.3791, 40.6149, 40.4717
Test 61, 26.7695, 52.7236, 51.9082, 5.8517, 11.4786, 11.2538, 20.9178, 41.2450, 40.6544 
Train 62, 37.5031, 51.8534, 51.6526, 5.6544, 11.2761, 11.2434, 20.3727, 40.5773, 40.4092
Test 62, 26.9371, 52.8647, 51.8552, 6.0062, 11.6323, 11.2521, 20.9310, 41.2325, 40.6030 
Train 63, 37.4418, 51.8001, 51.6351, 5.6365, 11.2576, 11.2422, 20.3460, 40.5425, 40.3929
Test 63, 26.8147, 52.6781, 51.7268, 5.9126, 11.5288, 11.2325, 20.9021, 41.1492, 40.4943 
Train 64, 37.3963, 51.7617, 51.6258, 5.6173, 11.2131, 11.1916, 20.3315, 40.5486, 40.4341
Test 64, 27.0106, 52.8710, 51.7209, 5.9915, 11.5883, 11.1936, 21.0190, 41.2827, 40.5273 
Train 65, 37.3827, 51.7102, 51.5425, 5.6076, 11.1809, 11.1466, 20.3313, 40.5293, 40.3960
Test 65, 26.7770, 52.6206, 51.6873, 5.9313, 11.4924, 11.1222, 20.8457, 41.1282, 40.5651 
Train 66, 37.3445, 51.6634, 51.5069, 5.5893, 11.1457, 11.1129, 20.3207, 40.5177, 40.3940
Test 66, 26.7808, 52.5435, 51.5255, 5.8782, 11.4195, 11.0826, 20.9026, 41.1240, 40.4429 
Train 67, 37.3184, 51.6171, 51.4501, 5.5784, 11.1214, 11.0861, 20.3137, 40.4957, 40.3639
Test 67, 26.8850, 52.6127, 51.4554, 5.9680, 11.4988, 11.0616, 20.9170, 41.1139, 40.3938 
Train 68, 37.2655, 51.5776, 51.4491, 5.5594, 11.0900, 11.0613, 20.2937, 40.4876, 40.3878
Test 68, 26.7929, 52.6370, 51.6882, 5.9040, 11.4288, 11.0497, 20.8889, 41.2082, 40.6386 
Train 69, 37.2469, 51.5501, 51.4200, 5.5486, 11.0644, 11.0317, 20.2915, 40.4857, 40.3883
Test 69, 26.7156, 52.4940, 51.5569, 5.8420, 11.3775, 11.0710, 20.8736, 41.1165, 40.4859 
Train 70, 37.1936, 51.5009, 51.4001, 5.5320, 11.0332, 11.0023, 20.2688, 40.4677, 40.3978
Test 70, 26.7632, 52.4865, 51.4467, 5.8471, 11.3166, 10.9389, 20.9161, 41.1699, 40.5078 
Train 71, 37.1759, 51.4654, 51.3553, 5.5209, 11.0056, 10.9693, 20.2668, 40.4598, 40.3860
Test 71, 26.6734, 52.4348, 51.5228, 5.8557, 11.3486, 10.9858, 20.8177, 41.0862, 40.5370 
Train 72, 37.1930, 51.3829, 51.1712, 5.5101, 10.9848, 10.9495, 20.2872, 40.3980, 40.2217
Test 72, 26.7910, 52.3763, 51.1705, 5.8787, 11.3654, 10.9735, 20.9123, 41.0108, 40.1970 
Train 73, 37.1575, 51.3508, 51.1564, 5.4990, 10.9716, 10.9451, 20.2736, 40.3792, 40.2113
Test 73, 26.7394, 52.3650, 51.2513, 5.8181, 11.2692, 10.9023, 20.9213, 41.0958, 40.3490 
Train 74, 37.1348, 51.3204, 51.1292, 5.4869, 10.9386, 10.9033, 20.2690, 40.3819, 40.2259
Test 74, 26.6076, 52.2478, 51.2804, 5.7230, 11.1843, 10.9227, 20.8846, 41.0635, 40.3576 
Train 75, 37.0914, 51.2771, 51.1023, 5.4757, 10.9262, 10.9009, 20.2502, 40.3509, 40.2014
Test 75, 26.4837, 52.1321, 51.2968, 5.6624, 11.1209, 10.9169, 20.8213, 41.0113, 40.3799 
Train 76, 37.0781, 51.2729, 51.1142, 5.4643, 10.9168, 10.9050, 20.2515, 40.3561, 40.2092
Test 76, 26.6577, 52.2799, 51.2444, 5.7697, 11.2240, 10.9085, 20.8879, 41.0559, 40.3359 
Train 77, 37.0433, 51.2321, 51.0807, 5.4545, 10.8789, 10.8489, 20.2373, 40.3532, 40.2318
Test 77, 26.5824, 52.2170, 51.2693, 5.7398, 11.1663, 10.8531, 20.8426, 41.0507, 40.4163 
Train 78, 36.9965, 51.2058, 51.0929, 5.4434, 10.8568, 10.8269, 20.2160, 40.3489, 40.2659
Test 78, 26.5240, 52.0652, 51.0824, 5.6418, 11.0612, 10.8388, 20.8822, 41.0040, 40.2436 
Train 79, 36.9751, 51.1837, 51.0763, 5.4371, 10.8396, 10.8050, 20.2084, 40.3441, 40.2713
Test 79, 26.5474, 52.1343, 51.1740, 5.6952, 11.0779, 10.7655, 20.8522, 41.0564, 40.4085 
Train 80, 37.0058, 51.1014, 50.8748, 5.4256, 10.8197, 10.7883, 20.2384, 40.2816, 40.0865
Test 80, 26.5891, 52.1088, 51.0393, 5.6946, 11.0863, 10.7835, 20.8946, 41.0225, 40.2558 
Train 81, 36.9273, 51.0967, 50.9732, 5.4130, 10.7852, 10.7445, 20.1972, 40.3115, 40.2287
Test 81, 26.6182, 52.0927, 50.9490, 5.7587, 11.1342, 10.7509, 20.8595, 40.9585, 40.1981 
Train 82, 36.9236, 51.0907, 50.9611, 5.4132, 10.7889, 10.7512, 20.1969, 40.3018, 40.2098
Test 82, 26.5561, 52.0864, 51.0605, 5.7268, 11.1022, 10.7508, 20.8294, 40.9842, 40.3098 
Train 83, 36.9159, 51.0233, 50.8452, 5.3964, 10.7705, 10.7482, 20.2043, 40.2528, 40.0970
Test 83, 26.6391, 52.0539, 50.8296, 5.7395, 11.1154, 10.7518, 20.8995, 40.9384, 40.0778 
Train 84, 36.8692, 50.9967, 50.8535, 5.3897, 10.7504, 10.7215, 20.1802, 40.2462, 40.1320
Test 84, 26.4506, 51.9003, 50.8994, 5.6242, 10.9680, 10.6876, 20.8264, 40.9323, 40.2118 
Train 85, 36.8515, 50.9883, 50.8578, 5.3884, 10.7438, 10.7109, 20.1710, 40.2444, 40.1469
Test 85, 26.5443, 52.0083, 50.9279, 5.6666, 11.0020, 10.6708, 20.8778, 41.0063, 40.2571 
Train 86, 36.8511, 50.9596, 50.8067, 5.3730, 10.7122, 10.6785, 20.1833, 40.2474, 40.1282
Test 86, 26.4875, 51.8342, 50.6935, 5.6592, 10.9752, 10.6318, 20.8282, 40.8591, 40.0617 
Train 87, 36.8156, 50.9508, 50.8382, 5.3638, 10.7036, 10.6797, 20.1679, 40.2471, 40.1585
Test 87, 26.4691, 51.8909, 50.8436, 5.6513, 10.9711, 10.6398, 20.8178, 40.9197, 40.2038 
Train 88, 36.8170, 50.8878, 50.7081, 5.3620, 10.6909, 10.6577, 20.1717, 40.1969, 40.0504
Test 88, 26.6391, 52.0282, 50.7781, 5.8055, 11.1210, 10.6310, 20.8336, 40.9071, 40.1471 
Train 89, 36.7849, 50.8697, 50.7174, 5.3510, 10.6686, 10.6352, 20.1601, 40.2012, 40.0822
Test 89, 26.5026, 51.8869, 50.7687, 5.6634, 10.9812, 10.6357, 20.8392, 40.9057, 40.1330 
Train 90, 36.7683, 50.8578, 50.7170, 5.3436, 10.6546, 10.6220, 20.1557, 40.2032, 40.0950
Test 90, 26.5241, 51.9222, 50.7962, 5.6094, 10.9252, 10.6315, 20.9147, 40.9970, 40.1647 
Train 91, 36.7740, 50.8348, 50.6575, 5.3459, 10.6486, 10.6054, 20.1601, 40.1861, 40.0521
Test 91, 26.4513, 51.8045, 50.7064, 5.6584, 10.9596, 10.6025, 20.7929, 40.8449, 40.1039 
Train 92, 36.7644, 50.7763, 50.5550, 5.3386, 10.6443, 10.6113, 20.1602, 40.1320, 39.9437
Test 92, 26.4603, 51.8022, 50.6838, 5.6400, 10.9310, 10.5820, 20.8203, 40.8712, 40.1018 
Train 93, 36.7215, 50.7736, 50.6120, 5.3233, 10.6100, 10.5735, 20.1444, 40.1636, 40.0385
Test 93, 26.4693, 51.8037, 50.6688, 5.5952, 10.8840, 10.5777, 20.8742, 40.9197, 40.0911 
Train 94, 36.7210, 50.7532, 50.5704, 5.3210, 10.6061, 10.5702, 20.1470, 40.1471, 40.0002
Test 94, 26.3206, 51.6188, 50.5964, 5.5222, 10.8091, 10.5738, 20.7984, 40.8097, 40.0226 
Train 95, 36.6767, 50.7471, 50.6117, 5.3185, 10.6019, 10.5666, 20.1227, 40.1452, 40.0451
Test 95, 26.4030, 51.6871, 50.5682, 5.5731, 10.8792, 10.6122, 20.8299, 40.8079, 39.9560 
Train 96, 36.6584, 50.7240, 50.5963, 5.3050, 10.5820, 10.5540, 20.1209, 40.1420, 40.0423
Test 96, 26.5144, 51.8290, 50.6293, 5.6505, 10.9254, 10.5497, 20.8639, 40.9037, 40.0796 
Train 97, 36.6288, 50.6722, 50.5332, 5.2981, 10.5627, 10.5292, 20.1075, 40.1095, 40.0040
Test 97, 26.3332, 51.6800, 50.6936, 5.5511, 10.8032, 10.5043, 20.7821, 40.8768, 40.1894 
Train 98, 36.6455, 50.6660, 50.4987, 5.2932, 10.5451, 10.5037, 20.1234, 40.1209, 39.9950
Test 98, 26.2974, 51.6400, 50.6853, 5.5108, 10.7691, 10.5166, 20.7866, 40.8709, 40.1686 
Train 99, 36.6292, 50.6629, 50.5103, 5.2922, 10.5483, 10.5123, 20.1155, 40.1145, 39.9980
Test 99, 26.4110, 51.7161, 50.6104, 5.5584, 10.8043, 10.4917, 20.8526, 40.9119, 40.1186 
Train 100, 36.6224, 50.6191, 50.4314, 5.2888, 10.5448, 10.5119, 20.1146, 40.0744, 39.9196
Test 100, 26.3502, 51.6004, 50.5004, 5.5643, 10.8080, 10.4873, 20.7859, 40.7925, 40.0131 
Train 101, 36.5992, 50.6050, 50.4335, 5.2829, 10.5301, 10.4944, 20.1053, 40.0749, 39.9391
Test 101, 26.3495, 51.6308, 50.5626, 5.5543, 10.7909, 10.4733, 20.7952, 40.8399, 40.0893 
Train 102, 36.5744, 50.5563, 50.3679, 5.2780, 10.5028, 10.4496, 20.0943, 40.0535, 39.9183
Test 102, 26.3868, 51.6187, 50.4636, 5.5543, 10.7836, 10.4587, 20.8326, 40.8350, 40.0049 
Train 103, 36.5443, 50.5776, 50.4523, 5.2692, 10.5050, 10.4716, 20.0823, 40.0727, 39.9807
Test 103, 26.3089, 51.6001, 50.5822, 5.5316, 10.7560, 10.4488, 20.7773, 40.8440, 40.1334 
Train 104, 36.5476, 50.5768, 50.4435, 5.2701, 10.5195, 10.4988, 20.0850, 40.0573, 39.9447
Test 104, 26.3502, 51.5617, 50.4229, 5.5301, 10.7629, 10.4658, 20.8201, 40.7987, 39.9572 
Train 105, 36.5463, 50.5328, 50.3574, 5.2652, 10.4843, 10.4383, 20.0889, 40.0484, 39.9191
Test 105, 26.3363, 51.5749, 50.4772, 5.5480, 10.7496, 10.4031, 20.7883, 40.8254, 40.0741 
Train 106, 36.4943, 50.5404, 50.4418, 5.2591, 10.4739, 10.4296, 20.0603, 40.0664, 40.0122
Test 106, 26.3154, 51.5971, 50.5635, 5.5529, 10.7840, 10.4623, 20.7625, 40.8131, 40.1011 
Train 107, 36.4911, 50.4912, 50.3489, 5.2521, 10.4655, 10.4268, 20.0646, 40.0257, 39.9221
Test 107, 26.2390, 51.4654, 50.4530, 5.4363, 10.6353, 10.3980, 20.8027, 40.8301, 40.0549 
Train 108, 36.5188, 50.4644, 50.2625, 5.2431, 10.4482, 10.4101, 20.0901, 40.0163, 39.8524
Test 108, 26.2760, 51.4892, 50.4265, 5.5059, 10.7154, 10.4190, 20.7700, 40.7738, 40.0075 
Train 109, 36.4679, 50.5002, 50.3929, 5.2501, 10.4550, 10.4099, 20.0537, 40.0452, 39.9831
Test 109, 26.3586, 51.5887, 50.4601, 5.5574, 10.7562, 10.3977, 20.8012, 40.8325, 40.0624 
Train 110, 36.4544, 50.4766, 50.3675, 5.2385, 10.4323, 10.3877, 20.0544, 40.0443, 39.9799
Test 110, 26.2213, 51.5226, 50.6025, 5.4609, 10.6613, 10.4008, 20.7604, 40.8613, 40.2017 
Train 111, 36.4548, 50.4450, 50.3047, 5.2320, 10.4395, 10.4149, 20.0606, 40.0055, 39.8898
Test 111, 26.1580, 51.3857, 50.4554, 5.3940, 10.6109, 10.4338, 20.7641, 40.7749, 40.0217 
Train 112, 36.4106, 50.4330, 50.3376, 5.2291, 10.4240, 10.3898, 20.0351, 40.0090, 39.9478
Test 112, 26.2780, 51.5146, 50.4732, 5.4974, 10.6920, 10.3893, 20.7806, 40.8226, 40.0839 
Train 113, 36.4123, 50.4123, 50.2936, 5.2256, 10.4073, 10.3635, 20.0399, 40.0050, 39.9301
Test 113, 26.2373, 51.4594, 50.4441, 5.4993, 10.6876, 10.3766, 20.7380, 40.7718, 40.0675 
Train 114, 36.4313, 50.3902, 50.2217, 5.2243, 10.4186, 10.3887, 20.0550, 39.9715, 39.8330
Test 114, 26.2602, 51.3320, 50.1437, 5.5357, 10.7453, 10.4192, 20.7244, 40.5867, 39.7245 
Train 115, 36.3863, 50.3707, 50.2414, 5.2201, 10.4060, 10.3718, 20.0299, 39.9647, 39.8696
Test 115, 26.3062, 51.5461, 50.4798, 5.5596, 10.7484, 10.3776, 20.7466, 40.7977, 40.1022 
Train 116, 36.3958, 50.3763, 50.2390, 5.2175, 10.3928, 10.3505, 20.0393, 39.9835, 39.8884
Test 116, 26.2247, 51.2973, 50.1452, 5.4271, 10.5971, 10.3402, 20.7977, 40.7002, 39.8050 
Train 117, 36.3846, 50.3258, 50.1538, 5.2131, 10.3878, 10.3494, 20.0359, 39.9380, 39.8044
Test 117, 26.2168, 51.2554, 50.0773, 5.4943, 10.6548, 10.3210, 20.7225, 40.6006, 39.7562 
Train 118, 36.3506, 50.3153, 50.1797, 5.2061, 10.3809, 10.3496, 20.0193, 39.9344, 39.8302
Test 118, 26.2387, 51.3966, 50.3159, 5.4692, 10.6350, 10.3315, 20.7694, 40.7617, 39.9844 
Train 119, 36.3457, 50.3132, 50.1780, 5.2082, 10.3781, 10.3397, 20.0160, 39.9351, 39.8383
Test 119, 26.2664, 51.4511, 50.3694, 5.5170, 10.6665, 10.2989, 20.7494, 40.7846, 40.0704 
Train 120, 36.3178, 50.3121, 50.2157, 5.2000, 10.3626, 10.3251, 20.0042, 39.9495, 39.8906
Test 120, 26.2603, 51.3450, 50.1694, 5.4422, 10.5927, 10.3011, 20.8181, 40.7523, 39.8684 
Train 121, 36.3390, 50.2983, 50.1570, 5.1996, 10.3549, 10.3107, 20.0202, 39.9434, 39.8463
Test 121, 26.2512, 51.3171, 50.1318, 5.5276, 10.6854, 10.3157, 20.7236, 40.6317, 39.8161 
Train 122, 36.3042, 50.2775, 50.1607, 5.1966, 10.3573, 10.3214, 20.0006, 39.9202, 39.8393
Test 122, 26.1969, 51.2605, 50.1273, 5.4180, 10.5872, 10.3383, 20.7788, 40.6733, 39.7891 
Train 123, 36.2970, 50.2710, 50.1544, 5.1952, 10.3602, 10.3300, 19.9986, 39.9108, 39.8244
Test 123, 26.2571, 51.4701, 50.4259, 5.4722, 10.6422, 10.3399, 20.7849, 40.8279, 40.0860 
Train 124, 36.3010, 50.2448, 50.0941, 5.1946, 10.3653, 10.3413, 20.0031, 39.8795, 39.7528
Test 124, 26.2556, 51.3742, 50.2371, 5.4829, 10.6735, 10.3813, 20.7728, 40.7007, 39.8557 
Train 125, 36.2723, 50.2518, 50.1453, 5.1910, 10.3421, 10.3023, 19.9881, 39.9096, 39.8430
Test 125, 26.2984, 51.3697, 50.1425, 5.5552, 10.7032, 10.2959, 20.7432, 40.6666, 39.8467 
Train 126, 36.2870, 50.2321, 50.0850, 5.1891, 10.3456, 10.3128, 20.0005, 39.8865, 39.7722
Test 126, 26.3209, 51.3536, 50.0655, 5.5349, 10.7105, 10.3510, 20.7859, 40.6431, 39.7144 
Train 127, 36.2777, 50.2075, 50.0472, 5.1859, 10.3339, 10.2959, 19.9981, 39.8737, 39.7512
Test 127, 26.1641, 51.2582, 50.1883, 5.4241, 10.5963, 10.3445, 20.7400, 40.6619, 39.8438 
Train 128, 36.2537, 50.1729, 50.0111, 5.1803, 10.3303, 10.2999, 19.9871, 39.8426, 39.7111
Test 128, 26.1622, 51.1275, 49.9306, 5.3763, 10.4976, 10.2425, 20.7859, 40.6300, 39.6881 
Train 129, 36.2707, 50.1696, 49.9789, 5.1809, 10.3124, 10.2629, 19.9992, 39.8572, 39.7160
Test 129, 26.2306, 51.2729, 50.0845, 5.5075, 10.6390, 10.2630, 20.7231, 40.6338, 39.8215 
Train 130, 36.2434, 50.1684, 50.0122, 5.1795, 10.3084, 10.2579, 19.9828, 39.8600, 39.7544
Test 130, 26.1826, 51.2604, 50.1555, 5.4261, 10.5448, 10.2374, 20.7565, 40.7155, 39.9181 
Train 131, 36.2529, 50.1783, 50.0175, 5.1785, 10.3169, 10.2769, 19.9910, 39.8613, 39.7406
Test 131, 26.0958, 51.2188, 50.2459, 5.4024, 10.5458, 10.2866, 20.6934, 40.6730, 39.9593 
Train 132, 36.2541, 50.1495, 49.9581, 5.1739, 10.3091, 10.2703, 19.9965, 39.8404, 39.6878
Test 132, 26.1654, 51.2466, 50.1623, 5.4162, 10.5424, 10.2524, 20.7492, 40.7042, 39.9099 
